,probabilities,pred_label,label
2234,0.43343687,0,1
2235,0.43343687,0,1
2236,0.4055005,0,0
2237,0.27531338,0,0
2238,0.12867375,0,0
2239,0.12867375,0,0
2240,0.17975691,0,0
2241,0.27744207,0,0
2242,0.4636801,0,0
2243,0.18181156,0,0
2244,0.5580613,1,0
2245,0.18321134,0,0
2246,0.18321134,0,0
2247,0.93094796,1,1
2248,0.6143422,1,1
2249,0.32242984,0,1
2250,0.9077693,1,1
2251,0.30884936,0,1
2252,0.89330286,1,1
2253,0.75571555,1,1
2254,0.64634204,1,1
2255,0.8233746,1,1
2256,0.8233746,1,1
2257,0.74655205,1,1
2258,0.83903843,1,1
2259,0.8075279,1,1
2260,0.6171632,1,1
2261,0.5532707,1,1
2262,0.53148204,1,1
2263,0.13089271,0,1
2264,0.13089271,0,1
2265,0.7556888,1,0
2266,0.88745314,1,0
2267,0.84647894,1,0
2268,0.5091374,1,0
2269,0.3630912,0,0
2270,0.3630912,0,0
2271,0.17806622,0,0
2272,0.3909157,0,0
2273,0.12921572,0,0
2274,0.17962614,0,0
2275,0.17962614,0,0
2276,0.27052113,0,0
2277,0.26681972,0,0
2278,0.1772592,0,0
2279,0.18436612,0,0
2280,0.18436612,0,0
2281,0.6664677,1,0
2282,0.5650052,1,0
2283,0.6619573,1,0
2284,0.33618864,0,0
2285,0.17959918,0,0
2286,0.17959918,0,0
2287,0.8352191,1,1
2288,0.56716365,1,1
2289,0.5775816,1,1
2290,0.71211046,1,1
2291,0.92732304,1,1
2292,0.90185964,1,1
2293,0.82982993,1,1
2294,0.6395524,1,1
2295,0.6395524,1,1
2296,0.18231857,0,1
2297,0.20271786,0,1
2298,0.13083544,0,1
2299,0.3563535,0,1
2300,0.49717006,0,1
2301,0.5461526,1,1
2302,0.8460054,1,1
2303,0.49278262,0,1
2304,0.37486643,0,1
2305,0.12852181,0,1
2306,0.18343958,0,1
2307,0.74974275,1,1
2308,0.89986026,1,1
2309,0.88659984,1,1
2310,0.5894262,1,1
2311,0.12947813,0,1
2312,0.12947813,0,1
2313,0.35443956,0,1
2314,0.7033109,1,1
2315,0.26596394,0,1
2316,0.12995355,0,1
2317,0.37185004,0,1
2318,0.3513035,0,1
2319,0.74983513,1,1
2320,0.6112164,1,1
2321,0.33321297,0,1
2322,0.33321297,0,1
2323,0.49114275,0,0
2324,0.201797,0,0
2325,0.3143816,0,0
2326,0.7640086,1,0
2327,0.42198145,0,0
2328,0.90599525,1,0
2329,0.3060991,0,0
2330,0.5331647,1,0
2331,0.5331647,1,0
2332,0.3322123,0,1
2333,0.6158301,1,1
2334,0.77424616,1,1
2335,0.7766541,1,1
2336,0.4546059,0,1
2337,0.18963006,0,1
2338,0.8672117,1,1
2339,0.8672117,1,1
2340,0.13190268,0,0
2341,0.3083603,0,0
2342,0.18582465,0,0
2343,0.18582465,0,0
2344,0.7481463,1,1
2345,0.44739965,0,1
2346,0.3464618,0,1
2347,0.31743315,0,1
2348,0.33036897,0,1
2349,0.24476619,0,1
2350,0.47404888,0,1
2351,0.90388834,1,1
2352,0.5710552,1,1
2353,0.5710552,1,1
2354,0.7743514,1,0
2355,0.8715247,1,0
2356,0.7808752,1,0
2357,0.71540296,1,0
2358,0.782385,1,0
2359,0.8324954,1,0
2360,0.8324954,1,0
2361,0.6933543,1,0
2362,0.62851745,1,0
2363,0.5802526,1,0
2364,0.47221467,0,0
2365,0.81843257,1,0
2366,0.91706026,1,0
2367,0.7836311,1,0
2368,0.76366776,1,0
2369,0.37507004,0,0
2370,0.9359923,1,0
2371,0.9359923,1,0
2372,0.71445817,1,0
2373,0.24112599,0,0
2374,0.4928849,0,0
2375,0.3457696,0,0
2376,0.40918967,0,0
2377,0.2603694,0,0
2378,0.2603694,0,0
2379,0.23813063,0,0
2380,0.17858252,0,0
2381,0.12999341,0,0
2382,0.12999341,0,0
2383,0.4028304,0,0
2384,0.40922624,0,0
2385,0.57974356,1,0
2386,0.18252234,0,0
2387,0.21104477,0,0
2388,0.6726079,1,0
2389,0.38254595,0,0
2390,0.20494631,0,0
2391,0.23721232,0,0
2392,0.12972413,0,0
2393,0.12972413,0,0
2394,0.18008102,0,0
2395,0.3174341,0,0
2396,0.13088694,0,0
2397,0.13088694,0,0
2398,0.57489127,1,1
2399,0.37467384,0,1
2400,0.5907169,1,1
2401,0.31201994,0,1
2402,0.18342496,0,1
2403,0.8606209,1,1
2404,0.62981886,1,1
2405,0.6060131,1,1
2406,0.61661077,1,1
2407,0.8608091,1,1
2408,0.545591,1,1
2409,0.24036402,0,1
2410,0.9115171,1,1
2411,0.9246825,1,1
2412,0.9246825,1,1
2413,0.9272004,1,1
2414,0.82713664,1,1
2415,0.22733603,0,1
2416,0.2781945,0,1
2417,0.7065902,1,1
2418,0.7065902,1,1
2419,0.1893467,0,0
2420,0.12825973,0,0
2421,0.12825973,0,0
2422,0.27083805,0,0
2423,0.609472,1,0
2424,0.57756996,1,0
2425,0.3683528,0,0
2426,0.8898156,1,0
2427,0.55626845,1,0
2428,0.21395503,0,0
2429,0.17922705,0,0
2430,0.17922705,0,0
2431,0.9283617,1,1
2432,0.62309176,1,1
2433,0.82332534,1,1
2434,0.92773604,1,1
2435,0.7420112,1,1
2436,0.38452053,0,1
2437,0.38452053,0,1
2438,0.41223082,0,0
2439,0.60379356,1,0
2440,0.5810822,1,0
2441,0.3823327,0,0
2442,0.3823327,0,0
2443,0.18557838,0,0
2444,0.29800132,0,0
2445,0.1786138,0,0
2446,0.1786138,0,0
2447,0.24433522,0,1
2448,0.31927267,0,1
2449,0.19225286,0,1
2450,0.87244487,1,1
2451,0.87244487,1,1
2452,0.52432334,1,0
2453,0.8284802,1,0
2454,0.12940817,0,0
2455,0.7310625,1,0
2456,0.39044312,0,0
2457,0.66006243,1,0
2458,0.66006243,1,0
2459,0.17566241,0,0
2460,0.17566241,0,0
2461,0.8482575,1,1
2462,0.33303732,0,1
2463,0.4284901,0,1
2464,0.18570274,0,1
2465,0.53200823,1,1
2466,0.81225395,1,1
2467,0.57849514,1,1
2468,0.9382165,1,1
2469,0.7084602,1,1
2470,0.7084602,1,1
2471,0.4912699,0,0
2472,0.279121,0,0
2473,0.18174356,0,0
2474,0.18174356,0,0
2475,0.8512583,1,0
2476,0.867355,1,0
2477,0.34031188,0,0
2478,0.47326136,0,0
2479,0.12952748,0,0
2480,0.12952748,0,0
2481,0.8755749,1,1
2482,0.6140291,1,1
2483,0.43363807,0,1
2484,0.6272057,1,1
2485,0.37379742,0,1
2486,0.37379742,0,1
2487,0.6061321,1,1
2488,0.58391213,1,1
2489,0.58461124,1,1
2490,0.18035297,0,1
2491,0.18035297,0,1
2492,0.80424124,1,1
2493,0.34553927,0,1
2494,0.62859493,1,1
2495,0.8660021,1,1
2496,0.5775046,1,1
2497,0.5610645,1,1
2498,0.79610413,1,1
2499,0.79610413,1,1
2500,0.18776214,0,0
2501,0.2796282,0,0
2502,0.57263374,1,0
2503,0.8363023,1,0
2504,0.8310624,1,0
2505,0.8310624,1,0
2506,0.8441448,1,1
2507,0.6919546,1,1
2508,0.70556414,1,1
2509,0.75695264,1,1
2510,0.8767669,1,1
2511,0.935839,1,1
2512,0.59341896,1,1
2513,0.64246964,1,1
2514,0.92937124,1,1
2515,0.92937124,1,1
2516,0.82523876,1,1
2517,0.55971766,1,1
2518,0.35243395,0,1
2519,0.9277614,1,1
2520,0.9372872,1,1
2521,0.84956443,1,1
2522,0.8569143,1,1
2523,0.32490912,0,1
2524,0.32490912,0,1
2525,0.12942983,0,0
2526,0.18387997,0,0
2527,0.18387997,0,0
2528,0.941635,1,1
2529,0.74696034,1,1
2530,0.9437639,1,1
2531,0.93269414,1,1
2532,0.911535,1,1
2533,0.911535,1,1
2534,0.646934,1,1
2535,0.80961853,1,1
2536,0.64654356,1,1
2537,0.81738514,1,1
2538,0.48751983,0,1
2539,0.7675659,1,1
2540,0.5405534,1,1
2541,0.85266197,1,1
2542,0.72209054,1,1
2543,0.72209054,1,1
2544,0.31765762,0,1
2545,0.12839884,0,1
2546,0.12839884,0,1
2547,0.7791129,1,1
2548,0.69872,1,1
2549,0.5549577,1,1
2550,0.8385366,1,1
2551,0.42969543,0,1
2552,0.35127038,0,1
2553,0.7197338,1,1
2554,0.84768146,1,1
2555,0.7155904,1,1
2556,0.19645627,0,1
2557,0.19645627,0,1
2558,0.8900148,1,1
2559,0.58056396,1,1
2560,0.9212387,1,1
2561,0.8857467,1,1
2562,0.8967171,1,1
2563,0.23369731,0,1
2564,0.2035852,0,1
2565,0.17797619,0,1
2566,0.17797619,0,1
2567,0.444661,0,1
2568,0.44461742,0,1
2569,0.62741745,1,1
2570,0.8335716,1,1
2571,0.8603928,1,1
2572,0.8838746,1,1
2573,0.8838746,1,1
2574,0.6615837,1,1
2575,0.5283602,1,1
2576,0.62736124,1,1
2577,0.73616695,1,1
2578,0.7957364,1,1
2579,0.43192658,0,1
2580,0.2952096,0,1
2581,0.2952096,0,1
2582,0.36205494,0,0
2583,0.24144024,0,0
2584,0.12974375,0,0
2585,0.12974375,0,0
2586,0.31203353,0,0
2587,0.20804879,0,0
2588,0.6234681,1,0
2589,0.6234681,1,0
2590,0.9044247,1,0
2591,0.94174886,1,0
2592,0.76526725,1,0
2593,0.6432508,1,0
2594,0.91897917,1,0
2595,0.79095024,1,0
2596,0.79095024,1,0
2597,0.6826873,1,1
2598,0.257687,0,1
2599,0.6152255,1,1
2600,0.5201706,1,1
2601,0.76029223,1,1
2602,0.76029223,1,1
2603,0.8867,1,1
2604,0.7917008,1,1
2605,0.29718897,0,1
2606,0.38355133,0,1
2607,0.6515157,1,1
2608,0.9410485,1,1
2609,0.93201256,1,1
2610,0.8779844,1,1
2611,0.9172496,1,1
2612,0.9172496,1,1
2613,0.2846757,0,0
2614,0.21605907,0,0
2615,0.25188765,0,0
2616,0.30597043,0,0
2617,0.41996446,0,0
2618,0.41996446,0,0
2619,0.85238034,1,0
2620,0.5183836,1,0
2621,0.9272185,1,0
2622,0.722933,1,0
2623,0.35651135,0,0
2624,0.40795165,0,0
2625,0.58064055,1,0
2626,0.58064055,1,0
2627,0.4100554,0,1
2628,0.2887188,0,1
2629,0.7101193,1,1
2630,0.27714124,0,1
2631,0.6257429,1,1
2632,0.40316325,0,1
2633,0.62167376,1,1
2634,0.4839638,0,1
2635,0.61780655,1,1
2636,0.46186325,0,1
2637,0.5327997,1,1
2638,0.7692884,1,1
2639,0.65176785,1,1
2640,0.34547022,0,1
2641,0.45090365,0,1
2642,0.9366751,1,1
2643,0.50017536,1,1
2644,0.8332797,1,1
2645,0.84658647,1,1
2646,0.84658647,1,1
2647,0.39032206,0,0
2648,0.18513402,0,0
2649,0.33794105,0,0
2650,0.33794105,0,0
2651,0.39614943,0,0
2652,0.21458511,0,0
2653,0.21458511,0,0
2654,0.84652936,1,1
2655,0.49430326,0,1
2656,0.49430326,0,1
2657,0.89669675,1,1
2658,0.52663976,1,1
2659,0.9384087,1,1
2660,0.9205568,1,1
2661,0.9041845,1,1
2662,0.9041845,1,1
2663,0.38279402,0,0
2664,0.35350272,0,0
2665,0.37101257,0,0
2666,0.19017227,0,0
2667,0.19017227,0,0
2668,0.2713756,0,0
2669,0.37051964,0,0
2670,0.65282154,1,0
2671,0.5525699,1,0
2672,0.93424267,1,0
2673,0.5496187,1,0
2674,0.8420417,1,0
2675,0.8420417,1,0
2676,0.31408983,0,0
2677,0.32046682,0,0
2678,0.55613875,1,0
2679,0.622345,1,0
2680,0.56043696,1,0
2681,0.55763364,1,0
2682,0.18203871,0,0
2683,0.18203871,0,0
2684,0.4925169,0,0
2685,0.22419232,0,0
2686,0.48687845,0,0
2687,0.12943861,0,0
2688,0.19623928,0,0
2689,0.19623928,0,0
2690,0.44955707,0,1
2691,0.8626882,1,1
2692,0.91233814,1,1
2693,0.30383468,0,1
2694,0.47863507,0,1
2695,0.47863507,0,1
2696,0.7408711,1,1
2697,0.3247114,0,1
2698,0.6339916,1,1
2699,0.2846664,0,1
2700,0.2846664,0,1
2701,0.2585691,0,1
2702,0.7144601,1,1
2703,0.45487285,0,1
2704,0.67284095,1,1
2705,0.12854347,0,1
2706,0.27169248,0,1
2707,0.7821327,1,1
2708,0.8576564,1,1
2709,0.8576564,1,1
2710,0.27510056,0,0
2711,0.5540772,1,0
2712,0.5949262,1,0
2713,0.18163806,0,0
2714,0.317436,0,0
2715,0.5189618,1,0
2716,0.53116894,1,0
2717,0.28699577,0,0
2718,0.28699577,0,0
2719,0.5283131,1,0
2720,0.4446692,0,0
2721,0.49849987,0,0
2722,0.6701513,1,0
2723,0.56439453,1,0
2724,0.56439453,1,0
2725,0.1813719,0,0
2726,0.19454221,0,0
2727,0.21885778,0,0
2728,0.21885778,0,0
2729,0.3642646,0,0
2730,0.847489,1,0
2731,0.8740291,1,0
2732,0.52026993,1,0
2733,0.33953172,0,0
2734,0.75104433,1,0
2735,0.6623705,1,0
2736,0.738962,1,0
2737,0.4151229,0,0
2738,0.4151229,0,0
2739,0.9020289,1,0
2740,0.8335652,1,0
2741,0.43809652,0,0
2742,0.6012546,1,0
2743,0.7828134,1,0
2744,0.7625825,1,0
2745,0.85847867,1,0
2746,0.7962676,1,0
2747,0.94146556,1,0
2748,0.92811567,1,0
2749,0.7372899,1,0
2750,0.5933113,1,0
2751,0.9430098,1,0
2752,0.5077329,1,0
2753,0.5077329,1,0
2754,0.533068,1,1
2755,0.58218175,1,1
2756,0.39663777,0,1
2757,0.41912517,0,1
2758,0.54481345,1,1
2759,0.37294117,0,1
2760,0.8520588,1,1
2761,0.93328905,1,1
2762,0.9245912,1,1
2763,0.60275644,1,1
2764,0.18491696,0,1
2765,0.5575285,1,1
2766,0.47984758,0,1
2767,0.47984758,0,1
2768,0.2205977,0,0
2769,0.18448,0,0
2770,0.17939351,0,0
2771,0.32553083,0,1
2772,0.40633005,0,1
2773,0.177803,0,1
2774,0.177803,0,1
2775,0.18336329,0,1
2776,0.84079564,1,1
2777,0.36105165,0,1
2778,0.6229978,1,1
2779,0.8075687,1,1
2780,0.25317067,0,1
2781,0.30555388,0,1
2782,0.28578493,0,1
2783,0.28578493,0,1
2784,0.73515046,1,1
2785,0.8408938,1,1
2786,0.29231182,0,1
2787,0.6255986,1,1
2788,0.30904073,0,1
2789,0.25541058,0,1
2790,0.3411674,0,1
2791,0.5805889,1,1
2792,0.34406233,0,0
2793,0.59792566,1,0
2794,0.29274225,0,0
2795,0.31877053,0,0
2796,0.19365849,0,0
2797,0.19365849,0,0
2798,0.740991,1,0
2799,0.3166925,0,0
2800,0.57659954,1,0
2801,0.74740535,1,0
2802,0.83325285,1,0
2803,0.83325285,1,0
2804,0.18750967,0,1
2805,0.18123485,0,1
2806,0.5869296,1,1
2807,0.9158773,1,1
2808,0.9158773,1,1
2809,0.58094954,1,1
2810,0.7004695,1,1
2811,0.21849264,0,1
2812,0.6541827,1,1
2813,0.6541827,1,1
2814,0.9123638,1,1
2815,0.5517289,1,1
2816,0.23661713,0,1
2817,0.5618248,1,1
2818,0.5618248,1,1
2819,0.3150255,0,1
2820,0.17976026,0,1
2821,0.13120186,0,1
2822,0.13120186,0,1
2823,0.32358178,0,0
2824,0.17998676,0,0
2825,0.57192993,1,0
2826,0.57192993,1,0
2827,0.33226642,0,1
2828,0.48998865,0,1
2829,0.47652873,0,1
2830,0.80628,1,1
2831,0.8942434,1,1
2832,0.8942434,1,1
2833,0.2078564,0,1
2834,0.34639642,0,1
2835,0.22322206,0,1
2836,0.6953444,1,1
2837,0.3150736,0,1
2838,0.19584815,0,1
2839,0.19584815,0,1
2840,0.29828063,0,0
2841,0.18378265,0,0
2842,0.3882579,0,0
2843,0.32476705,0,0
2844,0.6110612,1,0
2845,0.12987301,0,0
2846,0.12987301,0,0
2847,0.91877955,1,1
2848,0.46791118,0,1
2849,0.69955504,1,1
2850,0.51584804,1,1
2851,0.57846594,1,1
2852,0.39394158,0,1
2853,0.47683486,0,1
2854,0.92348653,1,1
2855,0.40761575,0,1
2856,0.78727293,1,1
2857,0.6453139,1,1
2858,0.89661366,1,1
2859,0.89661366,1,1
2860,0.20559774,0,0
2861,0.12937412,0,0
2862,0.12867698,0,0
2863,0.20162828,0,0
2864,0.20162828,0,0
2865,0.18892866,0,1
2866,0.4074498,0,1
2867,0.43952882,0,1
2868,0.6367467,1,1
2869,0.22921114,0,1
2870,0.6952104,1,1
2871,0.2810096,0,1
2872,0.43014726,0,1
2873,0.5867082,1,1
2874,0.52373433,1,1
2875,0.78057617,1,1
2876,0.38621145,0,1
2877,0.5822798,1,1
2878,0.8499686,1,1
2879,0.88217324,1,1
2880,0.7689598,1,1
2881,0.7689598,1,1
2882,0.49381402,0,1
2883,0.29783627,0,1
2884,0.1856631,0,1
2885,0.7824426,1,1
2886,0.7824426,1,1
2887,0.2226431,0,0
2888,0.5416784,1,0
2889,0.12842306,0,0
2890,0.12842306,0,0
2891,0.29268453,0,0
2892,0.19772287,0,0
2893,0.19772287,0,0
2894,0.8929506,1,1
2895,0.422245,0,1
2896,0.4850282,0,1
2897,0.4850282,0,1
2898,0.9293564,1,1
2899,0.45053953,0,1
2900,0.9096039,1,1
2901,0.9389663,1,1
2902,0.9444158,1,1
2903,0.9444158,1,1
2904,0.32510385,0,0
2905,0.3948088,0,0
2906,0.43279374,0,0
2907,0.43279374,0,0
2908,0.18048531,0,0
2909,0.30386358,0,0
2910,0.12872808,0,0
2911,0.12820387,0,0
2912,0.18941793,0,0
2913,0.18941793,0,0
2914,0.8628426,1,0
2915,0.62089515,1,0
2916,0.7820401,1,0
2917,0.3893031,0,0
2918,0.3893031,0,0
2919,0.7730456,1,0
2920,0.7518663,1,0
2921,0.30624345,0,0
2922,0.43467906,0,0
2923,0.28917265,0,0
2924,0.28917265,0,0
2925,0.5784289,1,1
2926,0.56798965,1,1
2927,0.8982433,1,1
2928,0.19116046,0,1
2929,0.19116046,0,1
2930,0.45392397,0,1
2931,0.3684874,0,1
2932,0.8112711,1,1
2933,0.9224026,1,1
2934,0.794595,1,1
2935,0.7744434,1,1
2936,0.5709736,1,1
2937,0.5709736,1,1
2938,0.2444968,0,0
2939,0.52701753,1,0
2940,0.19637443,0,0
2941,0.48161712,0,0
2942,0.13071588,0,0
2943,0.13071588,0,0
2944,0.19212481,0,0
2945,0.37267092,0,0
2946,0.12906446,0,0
2947,0.12869352,0,0
2948,0.12869352,0,0
2949,0.75039643,1,0
2950,0.550424,1,0
2951,0.47098947,0,0
2952,0.47098947,0,0
2953,0.24368103,0,1
2954,0.74904895,1,1
2955,0.49071127,0,1
2956,0.314532,0,1
2957,0.59033024,1,1
2958,0.58150333,1,1
2959,0.93661577,1,1
2960,0.66618484,1,1
2961,0.86678785,1,1
2962,0.7819381,1,1
2963,0.7819381,1,1
2964,0.20106527,0,0
2965,0.23497482,0,0
2966,0.19865109,0,0
2967,0.18000579,0,0
2968,0.18000579,0,0
2969,0.56516826,1,1
2970,0.33435056,0,1
2971,0.8726261,1,1
2972,0.40747157,0,1
2973,0.79219,1,1
2974,0.26654488,0,1
2975,0.26654488,0,1
2976,0.47375426,0,1
2977,0.76595134,1,1
2978,0.62892747,1,1
2979,0.18650793,0,1
2980,0.61088455,1,1
2981,0.30788743,0,1
2982,0.30788743,0,1
2983,0.18555483,0,0
2984,0.17961726,0,0
2985,0.25067958,0,0
2986,0.19427869,0,0
2987,0.19427869,0,0
2988,0.45259777,0,0
2989,0.9355611,1,0
2990,0.27615726,0,0
2991,0.27615726,0,0
2992,0.39735144,0,0
2993,0.18855558,0,0
2994,0.18855558,0,0
2995,0.24180567,0,1
2996,0.30775416,0,1
2997,0.8806066,1,1
2998,0.7534158,1,1
2999,0.36123312,0,1
3000,0.1790306,0,1
3001,0.6278056,1,1
3002,0.6903759,1,0
3003,0.3306312,0,0
3004,0.2910827,0,0
3005,0.6902471,1,0
3006,0.66088516,1,0
3007,0.56696063,1,0
3008,0.37698096,0,0
3009,0.24257156,0,0
3010,0.81797034,1,0
3011,0.8535573,1,0
3012,0.40794155,0,0
3013,0.8768464,1,0
3014,0.8768464,1,0
3015,0.87058175,1,1
3016,0.8008942,1,1
3017,0.85371196,1,1
3018,0.46374875,0,1
3019,0.46374875,0,1
3020,0.2786282,0,1
3021,0.18931098,0,1
3022,0.33872113,0,1
3023,0.33872113,0,1
3024,0.64074117,1,1
3025,0.3467854,0,1
3026,0.627122,1,1
3027,0.627122,1,1
